,0
0,1.159721005586071
1,1.559766582782518
2,0.057638985297943125
3,0.0
4,1.5562706605853653
5,0.40747103045608085
6,0.653062739427714
7,0.3544735282889198
8,0.30214086407937
9,0.7909365310742327
10,1.1540100523305947
11,0.21051710569505475
12,0.0
13,0.9292136301102949
14,1.1202501188109397
15,0.8479299730598171
16,0.0
17,0.62278700439
18,1.0107565313000242
19,0.0
20,0.9678957345783635
21,0.05363939311912957
22,0.37654662049038956
23,0.05252386455707267
24,0.144788516030664
25,0.47665098466610056
26,0.4787840638676466
27,0.08503019794800121
28,0.8752998790714875
29,0.31766785341159115
30,0.2647795368656298
31,0.8975770997390426
32,1.2362463475072305
33,0.057981900605950196
34,0.0
35,0.06658407283231688
36,0.5015056262241732
37,0.6124075736958045
38,0.0
39,1.5122408652385946
40,0.07963308271141907
41,0.3500370289413452
42,1.0456784134355674
43,0.43931916766646606
44,0.07883285316550692
45,0.3610199678922992
46,0.06162795891445347
47,0.5832455317610917
48,0.0599948884095142
49,0.3837531239926881
50,0.9610149238178616
51,1.018777818133507
52,0.26736700475306885
53,0.6840889242730441
54,0.2657006461644148
55,0.06746026310370118
56,1.4468579918221554
57,0.8474521789603118
58,0.38991084554421546
59,0.5059527190962233
60,0.07322813484970875
61,0.0
62,1.4597816277913875
63,0.6260657403224849
64,0.06031494516837022
65,0.20618716846558538
66,0.05360937256283382
67,0.5599931685424285
68,0.09125565613649739
69,0.7267750476273672
70,0.39139404564422614
71,0.16474393742503485
72,0.07039131767550985
73,0.14870392559133228
74,0.8405282046017885
75,0.5364668229115015
76,1.050972116403636
77,0.5014655129922932
78,0.0564669437199162
79,0.8707310715631971
80,0.3932836057081165
81,0.0
82,0.0
83,0.07331458787094947
84,0.4346258601301557
85,0.9174023036953662
86,1.552906958226162
87,0.6403506792820837
88,1.056474439462648
89,0.07833186808688404
90,0.555583734355076
91,0.05335569873265619
92,0.16257224040866294
93,0.9906494852747294
94,0.4301693883581445
95,0.8564576016650282
96,0.9003370212699661
97,0.0
98,0.4223557675937045
99,0.14870592911732786
100,0.5885435930618401
101,0.5212182374807715
102,0.07481093936564259
103,0.4283311706431134
104,0.40404820247815343
105,0.07813091640529589
106,0.18394352548108878
107,0.060346023895139524
108,1.5395473934683286
109,0.0
110,0.7473946572304301
111,0.35388460693618845
112,1.7305322307513682
113,0.1879811094705719
114,0.0587668957596804
115,1.0278700712228959
116,1.3597112484175073
117,0.0800588230737654
118,0.4948034977695773
119,0.09182654860425167
120,0.0
121,0.1277042510429114
122,0.5678918477053054
123,0.23846808725946134
124,0.06799321073570487
125,1.3521918372746997
126,0.0
127,0.5081342405110731
128,1.0111125280431439
129,0.239654751909864
130,0.34297499108143087
131,1.125233056171831
132,0.33655404269978667
133,0.3160943451285835
134,0.09451719119211388
135,0.4545125174038195
136,0.15013262769079266
137,0.06645163444414279
138,1.47916596914293
139,0.0
140,0.4551771802380168
141,0.09844802383201358
142,0.6373846936983749
143,0.5377056319134453
144,0.5973973227937858
145,0.2978251135129967
146,0.6668842332086158
147,1.1616459184674388
148,0.12151730424935843
149,0.047120578914823706
150,0.10981447896383299
151,0.3523340370980478
152,1.8153708924397087
153,0.4092729968655757
154,0.05992660599840526
155,0.9120120080185585
156,0.0
157,0.3916652647847538
158,1.040491011433574
159,0.0
160,0.5286248695128777
161,0.9609665505305223
162,1.3902176314433086
163,0.28276170827501906
164,0.3575431785545264
165,0.9698587749370695
166,0.41163624824826894
167,0.08297416062445867
168,0.9423505892347214
169,0.0
170,0.06095665316495793
171,1.1589960384486668
172,1.0727227619755753
173,0.06156352603575192
174,0.9945972215934985
175,0.948030478405338
176,0.5215936035998976
177,1.1610859477589688
178,0.9995674097000934
179,0.7935138806120776
180,0.0
181,0.05719517888462709
182,0.16587327209132507
183,0.4607068500799306
184,0.5464229501641508
185,0.8605412112489781
186,0.17150375894965023
187,0.0
188,0.9398707211682173
189,0.752803466213975
190,1.0139844571563454
191,0.06205922106355213
192,0.391624291112422
193,1.0768223878502097
194,0.13173038737880177
195,1.3946592542607137
196,0.14031091986786176
197,0.06583517144047686
198,0.6780773097123393
199,0.7273890420856708
200,0.0
201,1.1394519220656336
202,0.365007907190156
203,0.06041555464624879
204,0.3898494313438789
205,0.06108831372117507
206,0.1567397689136323
207,0.6827155135857343
208,0.3098260111954802
209,0.06159515127151241
210,0.052949145088177295
211,1.0968461561367975
212,0.4154872168267548
213,0.11586922240675777
214,0.6034065445679787
215,0.0
216,0.5523123294650225
217,0.1067475621719123
218,0.32940171746685776
219,0.8956589091029161
220,1.009233197662202
221,0.49052352031933966
222,0.0
223,0.0
224,0.21853127787397117
225,0.174915065450254
226,0.70444782345546
227,0.0
228,0.6272429284572757
229,0.2551306679135966
230,0.05750983362842892
231,0.3788485828113858
232,0.15669147217216783
233,0.0
234,0.6674839985700636
235,0.07450547550067142
236,0.42098635226137754
237,0.2756997415590922
238,0.061238734500591745
239,0.45824762085716975
240,0.3318856084166623
241,0.26803152878628345
242,0.24588876305229843
243,0.33222561244675214
244,0.27960273903005395
245,0.39611046052215093
246,0.3878405184908624
247,0.1548999657648689
248,0.0
249,0.6098368257247995
250,0.8662327203334581
251,0.2010472849213779
252,0.5310258059327798
253,0.0
254,0.5008031175688417
255,0.39744456200110206
256,0.8131545053684494
257,0.07554928517175469
258,0.1282110377704384
259,1.447485271914856
260,0.9875675638719486
261,0.06416443218617002
262,1.224088877354844
263,0.0
264,0.8476340122964365
265,0.8008306770560568
266,0.11712863589117198
267,0.06038499436045406
268,0.0
269,0.0
270,0.0
271,0.9327727337175937
272,0.21740150458010285
273,0.053854414389018376
274,0.07081675099946642
275,0.5806675972096338
276,0.1447185801282785
277,0.22906022370292667
278,0.05407808417258313
279,0.5482511513430947
280,0.0
281,0.05698068298127139
282,0.0
283,0.8914717792037635
284,0.6506611972840984
285,0.35671940105151284
286,0.6262830224381929
287,0.0
288,1.3061518445500762
289,0.05206267457277951
290,0.5143916057664161
291,0.2951485833444279
292,0.7971933817421751
293,0.18147069405159807
294,0.05846169438077678
295,0.0
296,0.07605454153514724
297,0.6436620659646443
298,0.0
299,0.0
300,0.20835074773726564
301,0.09026553556605942
302,0.11711632245531554
303,1.243866589090584
304,0.3572854555973072
305,0.07077138391030305
306,0.36702463996293955
307,0.05321209626138142
308,0.4262239671346272
309,1.2729083984393414
310,0.3907547815953331
311,1.1051075194072653
312,0.3123828532017678
313,0.0
314,0.08650543738326666
315,0.4576596657199717
316,0.0
317,0.0530647695251686
318,0.4676525865684791
319,0.0
320,1.1603063320580964
321,1.5255324024593258
322,0.051196551405319715
323,0.2680399993095379
324,0.8321612956126876
325,0.16581135535648492
326,0.852423040944424
327,0.730322931957398
328,0.571150614935981
329,0.344439576081962
330,0.24654120824607154
331,0.8749071543451872
332,0.4065166211137186
333,0.6925239567982558
334,0.7287251687128863
335,0.45751961331673974
336,0.04641149820549371
337,0.8619173711326643
338,0.13041177161438497
339,0.6948456053203315
340,0.064553263097923
341,0.10632252839457261
342,0.6446212778032507
343,0.5738408898154708
344,0.6313877037809251
345,0.3962442044331457
346,0.7842168541366942
347,0.6104901015218547
348,0.05292513824285977
349,0.12143445497127264
350,0.09517283985288344
351,0.15966952208023802
352,0.8745442531690599
353,0.8388466350018012
354,0.05254490617124257
355,0.0641866439960051
356,0.5723056632633813
357,0.9836581369750854
358,0.23449147997022873
359,0.0
360,1.0481219304498555
361,0.06215669712894303
362,0.0
363,0.5211505162132867
364,0.0
365,0.7917309959628068
366,0.9817175224501875
367,0.06460324093390744
368,0.053234022109045404
369,0.09099676304192998
370,0.580443331967433
371,0.8863085603114119
372,0.4315989074199729
373,0.13150087046716252
374,1.3226533680807797
375,0.8130412901073514
376,0.8549638779901716
377,0.4649537754960394
378,0.16092607955440688
379,0.47289198924705
380,1.0330847914472283
381,0.0
382,0.12251398994982649
383,0.4052879970269482
384,0.6550512055324949
385,0.23253330977271036
386,1.1120928975736066
387,0.5019094113154126
388,0.0
389,1.0483392044134334
390,0.21056253250219825
391,0.27086599348046797
392,1.132880303213202
393,1.4413494512724574
394,0.47724306846475306
395,0.057833582723748826
396,1.0829254286901522
397,0.19817189993136541
398,0.3212786088392822
399,1.0748521029436071
400,0.903726125177
401,0.16703258814441466
402,0.43065668448834443
403,0.1849502817439563
404,0.4254885987829294
405,0.6527755549332233
406,0.15904313934602113
407,0.06162136656000656
408,1.1189754763944064
409,0.13132315377106643
410,0.45358876532218223
411,0.9275603789293947
412,0.7288788783320913
413,0.0
414,0.7711650902017111
415,0.0
416,0.9306403198071322
417,0.6056739266745845
418,0.26858720402675773
419,0.0
420,0.0
421,0.5102947459935215
422,0.7821064397306691
423,0.7774782029094588
424,0.2290305674488922
425,0.2777547567536404
426,0.5763520698396555
427,0.30269275286315744
428,0.13884667461619224
429,0.9367254464844551
430,0.05663152894568294
431,0.1983893824875086
432,0.06479955210007186
433,0.4220669383734066
434,1.5937952301408942
435,0.5670211317994558
436,0.6914329749460992
437,0.4236986792703385
438,0.7606525578544826
439,0.3363683980332121
440,0.5357953250989905
441,0.5635298726674413
442,0.9348677269054296
443,1.0981296976278565
444,1.27253409404642
445,0.699551913286972
446,0.5258406228340821
447,1.368703725676386
448,1.2795650947760802
449,0.8251555509217368
450,0.7021867972576856
451,0.6853001895901716
